,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition_prediction
2037,0,0,0,0,6.07032548,3.17e-05,-3.17e-05,135.30933000000002,0.00433,-0.00433,0.45399999999999996,0.013000000000000001,-0.45399999999999996,1.341,0.14,-0.14,311.6,33.9,-33.9,1.36,0.17,-0.09,789,91.45,41.31,-20.68,11.9,1,5076,166,-151,4.598,0.022000000000000002,-0.08800000000000001,0.763,0.099,-0.05,291.6756,48.762562,15.489,Positive
2039,0,0,0,0,18.976328600000002,0.00015,-0.00015,134.83396000000002,0.006509999999999999,-0.006509999999999999,0.922,0.040999999999999995,-0.7170000000000001,2.379,0.18899999999999997,-0.18899999999999997,329.8,34.4,-34.4,2.24,0.27,-0.28,638,39.11,13.09,-10.7,11.0,1,5300,79,-79,4.385,0.126,-0.092,0.986,0.12,-0.12,298.75836,41.159882,14.948,Positive
2040,0,0,0,0,6.34724702,6.77e-05,-6.77e-05,133.00398,0.00979,-0.00979,0.7390000000000001,0.22699999999999998,-0.517,3.097,0.249,-0.249,159.8,16.3,-16.3,1.35,0.16,-0.16,919,168.14,56.31,-46.0,11.1,2,5300,79,-79,4.385,0.126,-0.092,0.986,0.12,-0.12,298.75836,41.159882,14.948,Positive
2042,0,0,0,0,7.36272124,1.93e-05,-1.93e-05,136.86143,0.00214,-0.00214,0.253,0.198,-0.253,1.3287,0.08199999999999999,-0.08199999999999999,429.3,29.7,-29.7,1.86,0.49,-0.16,901,155.72,115.25,-40.51,17.8,1,5868,140,-175,4.53,0.042,-0.179,0.894,0.231,-0.077,293.82662999999997,38.856621000000004,14.940999999999999,Positive
2047,0,0,0,0,46.15119482,3.0299999999999998e-05,-3.0299999999999998e-05,176.626026,0.000534,-0.000534,0.904,0.003,-0.004,6.3427,0.0376,-0.0376,1817.3,7.8,-7.8,10.02,0.73,-0.4,703,57.8,12.87,-7.26,286.0,1,5877,88,-79,3.927,0.015,-0.013000000000000001,1.963,0.14400000000000002,-0.077,290.11752,44.87294,12.710999999999999,Positive
2048,0,0,0,0,5.32737192,5.67e-05,-5.67e-05,133.27114,0.009890000000000001,-0.009890000000000001,0.3554,0.0958,-0.3553,2.226,0.33899999999999997,-0.33899999999999997,107.7,17.9,-17.9,0.7,0.1,-0.07,782,88.33,40.7,-23.2,6.8,1,4905,149,-133,4.593,0.057999999999999996,-0.057999999999999996,0.679,0.094,-0.063,294.34146,38.340519,14.44,Negative
2050,0,0,0,0,4.780327581,8.520000000000001e-07,-8.520000000000001e-07,132.974086,0.000148,-0.000148,0.9520000000000001,0.001,-0.002,2.0253,0.0139,-0.0139,960.8,3.9,-3.9,7.14,0.52,-0.31,1441,1020.05,223.43,-125.2,380.8,1,5937,83,-65,4.012,0.03,-0.03,1.787,0.132,-0.076,289.73972000000003,44.647419,11.665,Positive
2058,0,0,0,0,31.0209175,0.0001895,-0.0001895,138.01478999999998,0.00448,-0.00448,0.8809999999999999,0.051,-0.607,2.012,0.13,-0.13,859.5,67.9,-67.9,1.66,0.12,-0.17,291,1.7,0.4,-0.45,15.1,1,3720,73,-81,4.763999999999999,0.054000000000000006,-0.031,0.48,0.033,-0.05,286.98013,38.165217999999996,15.572000000000001,Positive
2059,0,0,0,0,2.118893997,7.72e-06,-7.72e-06,132.8042,0.0029,-0.0029,0.019,0.424,-0.019,0.8220000000000001,0.159,-0.159,311.4,39.0,-39.0,1.41,0.31,-0.14,1230,541.53,378.17,-153.15,11.3,1,5504,182,-182,4.583,0.038,-0.152,0.7959999999999999,0.17600000000000002,-0.075,288.21072000000004,42.556808000000004,15.855,Positive
2061,0,0,0,0,7.49133777,8.240000000000001e-05,-8.240000000000001e-05,135.31257,0.00843,-0.00843,0.013000000000000001,0.44,-0.013000000000000001,6.315,0.242,-0.242,34.5,2.8,-2.8,1.01,0.2,-0.31,1291,656.15,400.89,-371.57,14.4,1,6177,168,-168,3.9930000000000003,0.266,-0.114,1.71,0.34700000000000003,-0.52,294.71677,45.781269,12.277000000000001,Positive
2073,0,0,0,0,5.465417400000001,5.01e-05,-5.01e-05,133.58893,0.00735,-0.00735,0.301,0.156,-0.301,3.2089999999999996,0.21100000000000002,-0.21100000000000002,219.5,18.2,-18.2,1.23,0.3,-0.1,927,174.08,132.04,-44.62,14.2,1,5612,169,-169,4.566,0.03,-0.17,0.8290000000000001,0.207,-0.069,287.60222999999996,42.075741,15.860999999999999,Positive
2076,0,0,0,0,6.06664931,4.09e-05,-4.09e-05,136.14365,0.00535,-0.00535,0.902,0.027000000000000003,-0.6940000000000001,1.962,0.17300000000000001,-0.17300000000000001,65.3,7.2,-7.2,0.87,0.12,-0.04,915,165.66,65.12,-27.52,10.9,1,5569,100,-111,4.521,0.027999999999999997,-0.11199999999999999,0.892,0.124,-0.044000000000000004,292.1218,41.927029,13.163,Positive
2077,0,0,0,0,2.184437698,6.44e-06,-6.44e-06,133.67492,0.0029100000000000003,-0.0029100000000000003,0.035,0.447,-0.035,1.0422,0.0793,-0.0793,1546.8,98.3,-98.3,0.94,0.15,-0.11,529,18.41,8.36,-4.99,19.7,1,3421,67,-51,5.013999999999999,0.045,-0.045,0.25,0.04,-0.03,296.58718999999996,40.722988,16.945999999999998,Positive
2081,0,0,0,0,15.2311195,0.0001744,-0.0001744,143.73591000000002,0.008329999999999999,-0.008329999999999999,0.192,0.27699999999999997,-0.192,3.91,0.257,-0.257,269.1,24.1,-24.1,1.94,0.31,-0.26,800,96.84,40.27,-28.19,13.1,1,5836,70,-87,4.316,0.115,-0.115,1.186,0.192,-0.157,301.04812999999996,44.037689,15.029000000000002,Positive
2083,0,0,0,0,8.97349999,2.09e-05,-2.09e-05,171.03075,0.0017399999999999998,-0.0017399999999999998,0.56,0.361,-0.361,3.1408,0.0559,-0.0559,935.1,23.5,-23.5,36.0,5.85,-8.77,2262,6178.9,2629.63,-2890.61,44.1,1,4751,64,-85,2.52,0.14800000000000002,-0.121,11.536,1.874,-2.8110000000000004,286.65604,46.783543,12.96,Negative
2084,0,0,0,0,108.54694599999999,0.002341,-0.002341,151.1275,0.0179,-0.0179,0.055,0.40399999999999997,-0.055,7.567,0.484,-0.484,711.3,49.2,-49.2,29.67,4.82,-7.23,985,222.7,94.78,-104.18,15.3,2,4751,64,-85,2.52,0.14800000000000002,-0.121,11.536,1.874,-2.8110000000000004,286.65604,46.783543,12.96,Negative
2091,0,0,0,0,6.14955931,1.21e-05,-1.21e-05,169.55182,0.00147,-0.00147,0.368,0.054000000000000006,-0.368,5.5694,0.0479,-0.0479,333.7,4.4,-4.4,3.26,0.51,-0.85,1287,649.26,295.65,-318.04,87.3,1,5687,114,-103,3.9730000000000003,0.21,-0.09,1.775,0.28300000000000003,-0.46,284.70691,38.936821,13.644,Positive
2092,0,0,0,0,5.08288076,3.3299999999999996e-05,-3.3299999999999996e-05,134.00557,0.00405,-0.00405,0.389,0.071,-0.389,2.515,0.155,-0.155,108.0,10.2,-10.2,1.15,0.35,-0.16,1183,462.96,425.58,-159.46,12.5,1,6217,169,-206,4.375,0.105,-0.195,1.083,0.33899999999999997,-0.145,295.46259,39.168479999999995,14.207,Positive
2093,0,0,0,0,31.0259489,0.0005038999999999999,-0.0005038999999999999,158.5632,0.0137,-0.0137,0.153,0.298,-0.153,5.692,0.511,-0.511,385.4,36.6,-36.6,1.91,0.56,-0.23,595,29.67,26.5,-9.9,12.7,1,6075,189,-232,4.486000000000001,0.048,-0.192,0.9690000000000001,0.285,-0.114,294.16643999999997,44.886311,15.959000000000001,Positive
2094,0,0,0,0,3.08942807,3.35e-05,-3.35e-05,134.1999,0.0101,-0.0101,0.65,0.313,-0.424,3.214,0.3,-0.3,85.3,7.9,-7.9,1.07,0.17,-0.06,1361,808.76,334.72,-127.9,13.2,1,6137,80,-86,4.418,0.027999999999999997,-0.105,1.103,0.175,-0.062,293.43079,46.692089,14.829,Positive
2095,0,0,0,0,44.8702042,0.00045,-0.00045,141.11446,0.00915,-0.00915,0.436,0.057999999999999996,-0.406,4.199,0.19699999999999998,-0.19699999999999998,636.1,44.9,-44.9,2.56,0.8,-0.27,536,19.5,18.55,-6.13,16.4,1,6122,192,-235,4.471,0.052000000000000005,-0.20800000000000002,0.996,0.312,-0.10400000000000001,289.67856,40.249641,15.755,Positive
2098,0,0,0,0,21.236002399999997,0.0002028,-0.0002028,149.88083,0.00797,-0.00797,0.205,0.262,-0.205,4.019,0.27899999999999997,-0.27899999999999997,104.4,8.0,-8.0,2.62,0.36,-0.82,1048,285.21,114.74,-160.85,15.7,1,6035,132,-120,3.745,0.231,-0.08199999999999999,2.559,0.34299999999999997,-0.8,292.47977000000003,43.227024,13.370999999999999,Positive
2106,0,0,0,0,14.59150445,8.9e-06,-8.9e-06,180.85154599999998,0.00047999999999999996,-0.00047999999999999996,1.21,55.0,-0.13699999999999998,1.1295,0.0326,-0.0326,1490.5,29.0,-29.0,36.85,9.97,-9.97,879,140.82,112.03,-74.48,68.0,1,5940,160,-178,4.199,0.24600000000000002,-0.16399999999999998,1.3119999999999998,0.355,-0.355,288.75781,39.350571,13.311,Negative
2109,0,0,0,0,4.73292061,1.98e-05,-1.98e-05,131.579,0.0035,-0.0035,0.121,0.342,-0.121,1.746,0.10099999999999999,-0.10099999999999999,151.6,11.8,-11.8,0.97,0.2,-0.08,957,198.57,120.5,-49.99,15.5,1,5595,150,-150,4.581,0.034,-0.136,0.7959999999999999,0.161,-0.069,293.61926,46.413342,14.651,Positive
2111,0,0,0,0,1.242639742,5.78e-06,-5.78e-06,131.88125,0.00406,-0.00406,0.152,0.313,-0.152,1.7630000000000001,0.11199999999999999,-0.11199999999999999,159.3,12.2,-12.2,1.02,0.21,-0.09,1487,1159.26,699.26,-311.57,16.1,1,5520,149,-182,4.572,0.034,-0.14400000000000002,0.818,0.16399999999999998,-0.07,298.44647000000003,40.624882,15.33,Positive
2113,0,0,0,0,14.863849599999998,0.0001155,-0.0001155,142.95729,0.0062,-0.0062,1.006,0.075,-0.73,2.705,0.317,-0.317,220.6,21.3,-21.3,2.9,0.31,-0.32,620,35.04,13.49,-10.43,12.3,1,5159,153,-153,4.508,0.09300000000000001,-0.085,0.8,0.08800000000000001,-0.08800000000000001,280.70853,47.32806,13.752,Positive
2118,0,0,0,0,4.82051088,3.66e-05,-3.66e-05,135.78541,0.00644,-0.00644,0.922,0.027000000000000003,-0.6990000000000001,3.588,0.228,-0.228,40.9,3.3,-3.3,1.08,0.19,-0.22,1328,735.25,355.16,-313.04,14.8,1,6046,121,-133,4.158,0.174,-0.10099999999999999,1.396,0.23800000000000002,-0.29,292.57779,40.667858,12.860999999999999,Positive
2119,0,0,0,0,6.09595681,6.13e-05,-6.13e-05,134.59214,0.00885,-0.00885,0.685,0.008,-0.532,5.502000000000001,0.255,-0.255,65.7,4.2,-4.2,1.26,0.23,-0.16,1259,593.42,288.45,-180.78,18.1,1,6313,113,-139,4.228,0.084,-0.126,1.4669999999999999,0.259,-0.188,297.39371,39.829041,12.742,Positive
2120,0,0,0,0,11.682369,0.000162,-0.000162,134.8311,0.0104,-0.0104,0.6987,0.0043,-0.5276,2.71,0.315,-0.315,234.5,26.3,-26.3,1.45,0.58,-0.11,802,97.62,113.95,-24.79,11.2,2,6089,164,-186,4.527,0.035,-0.29100000000000004,0.889,0.35200000000000004,-0.07200000000000001,295.19968,46.832321,15.276,Positive
2121,0,0,0,0,10.12956201,9.95e-05,-9.95e-05,135.99804,0.008490000000000001,-0.008490000000000001,0.544,0.397,-0.34299999999999997,3.0439999999999996,0.27399999999999997,-0.27399999999999997,81.3,7.7,-7.7,0.78,0.07,-0.04,736,69.43,21.42,-12.03,12.2,1,5383,107,-107,4.5280000000000005,0.042,-0.078,0.8420000000000001,0.084,-0.045,295.09027000000003,45.081181,13.573,Positive
2126,0,0,0,0,2.39161966,1.2e-05,-1.2e-05,133.07956000000001,0.00402,-0.00402,0.299,0.151,-0.299,1.906,0.127,-0.127,189.2,16.5,-16.5,0.93,0.08,-0.09,1031,266.01,88.79,-72.54,13.6,1,4935,147,-133,4.5889999999999995,0.066,-0.039,0.685,0.061,-0.068,290.88931,42.45966,15.738,Positive
2127,0,0,0,0,5.68879083,3.8900000000000004e-05,-3.8900000000000004e-05,131.6672,0.00547,-0.00547,0.39,0.062,-0.39,2.55,0.16,-0.16,241.5,20.2,-20.2,0.99,0.05,-0.09,645,40.88,10.5,-11.16,13.8,1,4234,128,-141,4.63,0.049,-0.021,0.639,0.036000000000000004,-0.055999999999999994,296.61725,41.281189000000005,15.561,Positive
2134,0,0,0,0,21.61313362,9.549999999999999e-05,-9.549999999999999e-05,137.02688999999998,0.0037700000000000003,-0.0037700000000000003,0.7140000000000001,0.057,-0.507,1.52,0.128,-0.128,818.1,70.4,-70.4,1.94,0.23,-0.1,503,15.14,6.15,-3.12,13.8,1,5267,156,-156,4.681,0.025,-0.075,0.632,0.075,-0.034,290.22067000000004,41.868721,15.862,Positive
2141,0,0,0,0,27.9430245,0.00047460000000000004,-0.00047460000000000004,136.8697,0.0113,-0.0113,0.052000000000000005,0.41200000000000003,-0.052000000000000005,6.125,0.474,-0.474,308.6,29.0,-29.0,2.21,0.68,-0.25,718,62.74,57.5,-19.72,12.3,1,6468,180,-225,4.363,0.062,-0.2,1.25,0.38799999999999996,-0.139,292.80722000000003,38.884232,15.243,Negative
2143,0,0,0,0,4.53702121,2.5e-05,-2.5e-05,132.1846,0.00446,-0.00446,0.706,0.057999999999999996,-0.491,1.8130000000000002,0.124,-0.124,504.4,36.5,-36.5,1.66,0.19,-0.11,798,95.61,38.11,-21.67,15.7,2,4805,144,-144,4.633,0.027000000000000003,-0.059000000000000004,0.688,0.079,-0.045,290.61798,37.289089000000004,15.689,Positive
2144,0,0,0,0,0.9773114890000001,4.63e-06,-4.63e-06,131.70299,0.00343,-0.00343,0.01,0.461,-0.01,1.403,0.127,-0.127,250.7,20.5,-20.5,1.06,0.12,-0.07,1331,737.36,293.96,-167.1,14.8,3,4805,144,-144,4.633,0.027000000000000003,-0.059000000000000004,0.688,0.079,-0.045,290.61798,37.289089000000004,15.689,Positive
2150,0,0,0,0,11.87290814,1.15e-05,-1.15e-05,180.895933,0.000727,-0.000727,0.904,0.003,-0.6509999999999999,2.5342,0.045,-0.045,332.7,4.5,-4.5,2.25,0.1,-0.1,863,131.55,19.1,-18.64,84.7,1,6147,73,-92,4.412,0.03,-0.027000000000000003,1.04,0.047,-0.047,286.68945,39.211909999999996,11.072000000000001,Positive
2153,0,0,0,0,4.0223109,1.4999999999999999e-05,-1.4999999999999999e-05,135.17298,0.0030600000000000002,-0.0030600000000000002,0.741,0.228,-0.53,0.853,0.133,-0.133,227.8,27.9,-27.9,1.37,0.31,-0.13,1017,253.28,170.33,-68.07,11.0,1,5516,149,-149,4.544,0.048,-0.14300000000000002,0.8270000000000001,0.187,-0.08,290.04388,44.370602000000005,14.264000000000001,Positive
2155,0,0,0,0,7.32851947,2.3100000000000002e-05,-2.3100000000000002e-05,132.12857,0.00248,-0.00248,0.983,0.079,-0.7709999999999999,1.2109999999999999,0.114,-0.114,277.8,27.6,-27.6,2.33,0.13,-0.18,807,100.13,18.77,-20.11,14.0,1,5135,84,-76,4.4639999999999995,0.084,-0.039,0.8740000000000001,0.048,-0.069,297.04208,39.912231,14.315999999999999,Positive
2157,0,0,0,0,0.8963822690000001,3.9e-06,-3.9e-06,132.29651,0.0036200000000000004,-0.0036200000000000004,0.332,0.115,-0.332,1.113,0.125,-0.125,136.4,15.6,-15.6,1.0,0.26,-0.11,1810,2524.81,1956.87,-775.66,11.7,1,5837,177,-195,4.502,0.075,-0.163,0.843,0.215,-0.092,298.53967,40.183659000000006,14.603,Positive
2159,0,0,0,0,10.27532513,1.4400000000000001e-05,-1.4400000000000001e-05,177.27227,0.00114,-0.00114,0.315,0.12300000000000001,-0.315,6.3093,0.0396,-0.0396,209.7,2.4,-2.4,3.04,0.15,-0.21,1211,508.21,75.8,-92.88,99.5,1,6150,73,-85,3.96,0.03,-0.027000000000000003,2.086,0.098,-0.147,293.71646,46.226653999999996,11.02,Positive
2160,0,0,0,0,26.62941953,4.59e-05,-4.59e-05,191.99626999999998,0.00137,-0.00137,0.015,0.41200000000000003,-0.015,7.8709,0.0565,-0.0565,492.8,5.2,-5.2,3.13,0.49,-0.66,742,71.75,30.93,-30.34,106.9,2,5866,105,-105,4.117,0.195,-0.105,1.4169999999999998,0.21899999999999997,-0.301,282.94565,47.574905,12.747,Positive
2168,0,0,0,0,44.433726,0.001018,-0.001018,162.9825,0.0214,-0.0214,0.624,0.02,-0.486,6.117999999999999,0.40700000000000003,-0.40700000000000003,239.6,30.9,-30.9,1.85,0.29,-0.29,538,19.73,8.21,-6.4,8.0,3,5596,83,-75,4.298,0.14300000000000002,-0.10400000000000001,1.145,0.17800000000000002,-0.17800000000000002,296.19614,45.634331,15.364,Negative
2170,0,0,0,0,6.33125228,3.8e-05,-3.8e-05,137.14149,0.0048200000000000005,-0.0048200000000000005,0.094,0.37,-0.094,2.688,0.15,-0.15,306.6,21.8,-21.8,1.31,0.23,-0.1,822,108.04,59.23,-26.06,16.2,1,5383,159,-159,4.603,0.035,-0.11199999999999999,0.759,0.132,-0.057,299.08099,42.018139,15.411,Positive
2171,0,0,0,0,24.2204192,0.000194,-0.000194,146.42459,0.00624,-0.00624,0.032,0.42200000000000004,-0.032,3.2710000000000004,0.226,-0.226,806.3,67.4,-67.4,2.1,0.33,-0.15,505,15.43,8.06,-3.66,14.0,1,5165,170,-154,4.599,0.026000000000000002,-0.09699999999999999,0.7609999999999999,0.11900000000000001,-0.055,294.29004,39.126869,15.911,Positive
2174,0,0,0,0,43.1024434,0.0007115,-0.0007115,140.1394,0.0134,-0.0134,0.011000000000000001,0.431,-0.011000000000000001,7.124,0.315,-0.315,299.8,24.3,-24.3,1.88,0.52,-0.33,539,19.96,16.91,-8.02,14.3,1,5741,171,-188,4.365,0.10800000000000001,-0.18600000000000003,1.097,0.309,-0.19,297.03922,39.785259,14.914000000000001,Positive
2181,0,0,0,0,14.38682567,1.6800000000000002e-05,-1.6800000000000002e-05,170.455049,0.0008849999999999999,-0.0008849999999999999,0.021,0.41100000000000003,-0.021,2.1417,0.0323,-0.0323,569.6,10.9,-10.9,2.54,0.37,-0.34,776,85.46,35.45,-26.28,61.7,1,5725,104,-115,4.353,0.126,-0.10300000000000001,1.072,0.158,-0.14300000000000002,286.85266,49.261681,13.585999999999999,Positive
2182,0,0,0,0,8.85686712,2.7600000000000003e-05,-2.7600000000000003e-05,134.13633000000002,0.00227,-0.00227,0.9229999999999999,0.053,-0.638,0.606,0.0891,-0.0891,319.2,30.0,-30.0,1.88,0.18,-0.21,714,61.54,22.17,-17.78,11.9,2,5017,151,-136,4.516,0.075,-0.067,0.797,0.079,-0.087,292.4404,43.209431,14.589,Positive
2183,0,0,0,0,12.99065074,2.3e-05,-2.3e-05,177.23865,0.00134,-0.00134,0.068,0.37,-0.068,2.3748,0.0416,-0.0416,392.3,10.6,-10.6,2.02,0.3,-0.2,790,92.12,38.04,-22.9,42.5,1,5787,104,-116,4.402,0.09,-0.11,1.0270000000000001,0.151,-0.1,287.86142,49.264462,13.387,Positive
2191,0,0,0,0,7.40985182,2.8899999999999998e-05,-2.8899999999999998e-05,138.18222,0.0030399999999999997,-0.0030399999999999997,0.23399999999999999,0.221,-0.23399999999999999,1.131,0.10300000000000001,-0.10300000000000001,201.1,19.3,-19.3,1.18,0.26,-0.09,818,105.91,72.13,-26.31,13.5,1,5462,163,-163,4.56,0.027999999999999997,-0.161,0.836,0.18600000000000003,-0.066,285.7485,44.632462,14.449000000000002,Positive
2198,0,0,0,0,75.731195,0.0018850000000000002,-0.0018850000000000002,201.9685,0.0291,-0.0291,0.9,0.042,-0.61,4.859,0.21899999999999997,-0.21899999999999997,2496.0,173.0,-173.0,3.47,0.22,-0.16,237,0.74,0.16,-0.12,16.3,5,3891,70,-86,4.718,0.018000000000000002,-0.042,0.564,0.035,-0.026000000000000002,283.33606000000003,47.174541,16.279,Positive
2200,0,0,0,0,152.1060435,0.000258,-0.000258,176.52741,0.0013599999999999999,-0.0013599999999999999,0.878,0.006999999999999999,-0.009000000000000001,7.4517,0.0927,-0.0927,3688.3,36.2,-36.2,11.58,1.98,-2.43,458,10.36,5.03,-4.38,116.3,1,6200,124,-124,4.072,0.188,-0.10099999999999999,1.64,0.281,-0.34299999999999997,295.21268,49.56218,13.374,Positive
2201,0,0,0,0,30.6528935,0.0002234,-0.0002234,135.04211,0.00624,-0.00624,0.682,0.039,-0.493,4.99,0.161,-0.161,269.7,16.2,-16.2,2.86,0.49,-0.6,780,87.69,42.54,-37.1,17.4,2,6200,124,-124,4.072,0.188,-0.10099999999999999,1.64,0.281,-0.34299999999999997,295.21268,49.56218,13.374,Positive
2207,0,0,0,0,2.98618134,2.6600000000000003e-05,-2.6600000000000003e-05,133.46926000000002,0.006529999999999999,-0.006529999999999999,0.249,0.21,-0.249,2.969,0.23399999999999999,-0.23399999999999999,122.9,11.9,-11.9,1.16,0.38,-0.13,1356,798.35,793.1,-256.68,12.0,1,6173,193,-236,4.447,0.055999999999999994,-0.22399999999999998,1.041,0.341,-0.114,291.88632,44.478981,15.33,Positive
2210,0,0,0,0,7.25101997,4.48e-05,-4.48e-05,138.1878,0.00504,-0.00504,0.314,0.14800000000000002,-0.314,2.799,0.142,-0.142,122.8,11.5,-11.5,0.91,0.1,-0.03,807,100.18,30.76,-12.11,12.2,2,5382,80,-80,4.571000000000001,0.015,-0.095,0.8270000000000001,0.091,-0.027999999999999997,290.34851000000003,50.902851,14.477,Positive
2213,0,0,0,0,7.37867551,3.75e-05,-3.75e-05,135.82271,0.00402,-0.00402,0.513,0.027999999999999997,-0.461,3.3489999999999998,0.13699999999999998,-0.13699999999999998,125.1,6.4,-6.4,1.11,0.16,-0.06,933,178.68,70.35,-31.66,22.3,2,5936,94,-130,4.501,0.019,-0.11,0.965,0.139,-0.05,296.41855,49.5401,13.235,Positive
2217,0,0,0,0,2.5738437000000003,1.6800000000000002e-05,-1.6800000000000002e-05,132.17126000000002,0.00534,-0.00534,0.044000000000000004,0.42700000000000005,-0.044000000000000004,1.92,0.147,-0.147,46.6,4.9,-4.9,0.57,0.07,-0.06,1129,384.24,159.06,-110.97,10.9,2,5115,154,-139,4.477,0.095,-0.105,0.8540000000000001,0.10300000000000001,-0.09300000000000001,286.81937,46.91169,13.632,Positive
2222,0,0,0,0,10.18318233,9.81e-05,-9.81e-05,133.21403999999998,0.007520000000000001,-0.007520000000000001,0.449,0.512,-0.255,3.137,0.22,-0.22,51.5,5.1,-5.1,0.79,0.13,-0.05,867,133.56,60.39,-26.74,11.2,1,5843,104,-127,4.421,0.04,-0.12,1.084,0.177,-0.071,287.97885,42.679359000000005,12.857000000000001,Positive
2223,0,0,0,0,6.2321233,0.000125,-0.000125,135.2369,0.0136,-0.0136,0.32,0.13699999999999998,-0.32,2.85,0.527,-0.527,31.7,4.8,-4.8,0.61,0.1,-0.04,1021,256.72,116.08,-51.4,8.5,3,5843,104,-127,4.421,0.04,-0.12,1.084,0.177,-0.071,287.97885,42.679359000000005,12.857000000000001,Negative
2224,0,0,0,0,8.2942929,0.0001518,-0.0001518,134.8478,0.0152,-0.0152,0.006,0.455,-0.006,3.9760000000000004,0.385,-0.385,36.8,4.1,-4.1,0.65,0.1,-0.04,928,175.39,79.3,-35.11,10.1,2,5843,104,-127,4.421,0.04,-0.12,1.084,0.177,-0.071,287.97885,42.679359000000005,12.857000000000001,Negative
2227,0,0,0,0,10.16102353,9.18e-06,-9.18e-06,172.00073600000002,0.000741,-0.000741,0.716,0.053,-0.501,3.1627,0.0546,-0.0546,1653.9,16.7,-16.7,4.62,1.37,-0.73,904,157.97,141.44,-62.35,111.1,1,6032,189,-232,4.387,0.10800000000000001,-0.201,1.06,0.312,-0.168,290.73517000000004,44.09132,14.633,Positive
2245,0,0,0,0,2.47240869,1.89e-05,-1.89e-05,132.44083999999998,0.00584,-0.00584,0.319,0.13699999999999998,-0.319,1.87,0.17300000000000001,-0.17300000000000001,47.5,6.0,-6.0,0.36,0.02,-0.02,887,145.69,36.41,-32.07,9.0,4,4729,143,-143,4.726,0.045,-0.024,0.525,0.027999999999999997,-0.032,288.45605,45.80212,13.831,Positive
2246,0,0,0,0,4.592393816,3.02e-06,-3.02e-06,172.00472299999998,0.000523,-0.000523,0.02,0.322,-0.02,2.2748,0.0192,-0.0192,1027.7,11.2,-11.2,2.51,0.45,-0.2,924,172.6,97.43,-42.17,105.9,1,5351,159,-159,4.582,0.03,-0.12,0.7959999999999999,0.14300000000000002,-0.061,283.54416000000003,45.225552,14.868,Positive
2251,0,0,0,0,7.9069765,0.00019669999999999998,-0.00019669999999999998,138.42700000000002,0.0179,-0.0179,0.038,0.41100000000000003,-0.038,4.6339999999999995,0.503,-0.503,126.1,17.2,-17.2,1.13,0.36,-0.12,994,230.28,215.89,-69.25,8.3,2,6347,170,-207,4.4639999999999995,0.054000000000000006,-0.21600000000000003,0.996,0.319,-0.106,290.88831,51.248169,15.372,Negative
2256,0,0,0,0,13.9509565,0.0001968,-0.0001968,144.287,0.0108,-0.0108,0.467,0.494,-0.259,5.231,0.332,-0.332,35.7,3.4,-3.4,0.75,0.12,-0.12,849,122.88,57.26,-41.93,11.2,3,5888,105,-129,4.275,0.14400000000000002,-0.10800000000000001,1.227,0.207,-0.18600000000000003,287.37125,39.603569,12.4,Positive
2258,0,0,0,0,24.61480613,3.229999999999999e-05,-3.229999999999999e-05,191.741225,0.000999,-0.000999,0.435,0.268,-0.297,2.6602,0.0407,-0.0407,1798.0,28.8,-28.8,4.2,0.45,-0.5,586,27.93,8.48,-7.5,68.4,1,5312,79,-79,4.3839999999999995,0.13699999999999998,-0.07400000000000001,0.986,0.107,-0.11699999999999999,283.0228,47.261131,14.620999999999999,Positive
2271,0,0,0,0,3.6874698319999997,3.9e-07,-3.9e-07,170.8803594,8.45e-05,-8.45e-05,0.919,0.026000000000000002,-0.016,1.0668,0.0166,-0.0166,5057.6,18.9,-18.9,5.78,0.22,-0.34,690,53.6,8.84,-9.66,363.9,1,4004,79,-79,4.659,0.035,-0.015,0.606,0.023,-0.035,287.69119,47.546902,14.418,Positive
2274,0,0,0,0,65.7045275,0.00010609999999999999,-0.00010609999999999999,137.44275,0.0014,-0.0014,0.6629999999999999,0.19699999999999998,-0.434,3.3104,0.0469,-0.0469,636.1,10.3,-10.3,2.78,0.42,-0.25,472,11.72,4.96,-2.8,70.4,1,5918,106,-130,4.4030000000000005,0.08,-0.12,1.043,0.158,-0.092,283.37482,43.788219,11.667,Positive
2279,0,0,0,0,9.340538,0.00010520000000000001,-0.00010520000000000001,135.12248,0.00859,-0.00859,0.07400000000000001,0.385,-0.07400000000000001,2.57,0.292,-0.292,200.8,22.6,-22.6,0.84,0.04,-0.04,530,18.69,3.45,-3.01,11.1,2,4200,84,-84,4.664,0.022000000000000002,-0.025,0.607,0.027999999999999997,-0.027999999999999997,285.48505,48.054321,14.897,Positive
